feedback_id,created_at,source,customer_id,customer_segment,product_area,feedback_text,rating,app_version,region,monthly_revenue,label,sentiment_label,severity_label
FB-0515,2026-07-24,Support Ticket,CUST-1347,Mid-Market,Payments,The app crashed while I was paying by card.,3,4.2.0,Singapore,69233,Payment Failure,Negative,Critical
FB-0581,2026-07-24,Sales Note,CUST-1349,Mid-Market,General,The application is easy to use and reliable.,4,4.2.0,UAE,27444,Positive Experience,Positive,Low
FB-0590,2026-07-24,Survey,CUST-1161,Enterprise,Payments,I was charged twice for the same transaction.,2,4.2.0,United States,191133,Payment Failure,Negative,Critical
FB-0041,2026-07-25,Feature Request,CUST-1317,Mid-Market,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,United Kingdom,72943,Payment Failure,Negative,Critical
FB-0125,2026-07-25,Feature Request,CUST-1300,Mid-Market,General,The new dashboard is clean and helpful.,5,4.2.0,India,50403,Positive Experience,Positive,Low
FB-0242,2026-07-25,Sales Note,CUST-1159,SMB,Payments,My payment failed after I entered the OTP.,2,4.2.0,United States,8642,Payment Failure,Negative,Critical
FB-0478,2026-07-25,Sales Note,CUST-1318,SMB,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,United States,12522,Payment Failure,Negative,Critical
FB-0053,2026-07-26,Support Ticket,CUST-1023,Mid-Market,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,UAE,24657,Payment Failure,Negative,Critical
FB-0122,2026-07-26,Sales Note,CUST-1167,Free,Payments,I was charged twice for the same transaction.,1,4.2.0,India,0,Payment Failure,Negative,Critical
FB-0147,2026-07-26,Feature Request,CUST-1310,SMB,Payments,The app crashed while I was paying by card.,2,4.2.0,United States,8947,Payment Failure,Negative,Critical
FB-0164,2026-07-26,Sales Note,CUST-1076,SMB,Authentication,The app keeps signing me out.,1,4.2.0,UAE,12757,Login Problem,Negative,High
FB-0227,2026-07-26,Survey,CUST-1312,Mid-Market,Performance,The latest version feels slower than the previous one.,1,4.2.0,United Kingdom,57160,Slow Application,Negative,Medium
FB-0508,2026-07-26,Feature Request,CUST-1011,SMB,Refunds,The refund status has been pending for a week.,1,4.2.0,United Kingdom,4641,Refund Delay,Negative,High
FB-0015,2026-07-27,Survey,CUST-1057,Mid-Market,Integrations,We would like API support for transaction reconciliation.,5,4.2.0,United Kingdom,65371,Integration Request,Positive,Medium
FB-0037,2026-07-27,Survey,CUST-1026,SMB,Reporting,Please add an option to export invoices to Excel.,4,4.2.0,Singapore,10004,Invoice Export,Neutral,Medium
FB-0111,2026-07-27,Sales Note,CUST-1195,SMB,Dashboard,Important payment information is difficult to find.,3,4.2.0,UAE,3293,Dashboard Usability,Neutral,Low
FB-0202,2026-07-27,Sales Note,CUST-1327,Free,Refunds,The refund status has been pending for a week.,1,4.2.0,Singapore,0,Refund Delay,Negative,High
FB-0277,2026-07-27,Support Ticket,CUST-1047,Free,Dashboard,The analytics screen needs clearer filters.,3,4.2.0,Singapore,0,Dashboard Usability,Neutral,Low
FB-0605,2026-07-27,Feature Request,CUST-1216,Free,Integrations,We would like API support for transaction reconciliation.,5,4.2.0,United Kingdom,0,Integration Request,Positive,Medium
FB-0620,2026-07-27,Sales Note,CUST-1069,Enterprise,Dashboard,The analytics screen needs clearer filters.,3,4.2.0,UAE,156003,Dashboard Usability,Neutral,Low
FB-0749,2026-07-27,Survey,CUST-1176,Free,Authentication,Biometric login stopped working after the update.,2,4.2.0,UAE,0,Login Problem,Negative,High
FB-0107,2026-07-28,Survey,CUST-1345,Free,Authentication,Biometric login stopped working after the update.,2,4.2.0,Singapore,0,Login Problem,Negative,High
FB-0303,2026-07-28,Feature Request,CUST-1053,SMB,Refunds,I cannot see when my refund will be processed.,2,4.2.0,India,2402,Refund Delay,Negative,High
FB-0519,2026-07-28,App Store Review,CUST-1218,SMB,Dashboard,Please allow us to customize dashboard widgets.,3,4.2.0,UAE,3746,Dashboard Usability,Neutral,Low
FB-0736,2026-07-28,Feature Request,CUST-1234,SMB,Refunds,Support confirmed a refund but I have not received it.,1,4.2.0,United States,3820,Refund Delay,Negative,High
FB-0004,2026-07-29,Survey,CUST-1052,SMB,Authentication,I cannot log in even though my password is correct.,2,4.2.0,India,5527,Login Problem,Negative,High
FB-0082,2026-07-29,Feature Request,CUST-1052,Mid-Market,General,FlowPay makes payment tracking much easier.,5,4.2.0,Singapore,64335,Positive Experience,Positive,Low
FB-0177,2026-07-29,Feature Request,CUST-1315,Mid-Market,Dashboard,The dashboard navigation is confusing.,3,4.2.0,India,45744,Dashboard Usability,Neutral,Low
FB-0244,2026-07-29,App Store Review,CUST-1126,SMB,Refunds,My refund has not arrived after ten days.,3,4.2.0,Singapore,10806,Refund Delay,Negative,High
FB-0333,2026-07-29,Feature Request,CUST-1067,Free,Payments,The app crashed while I was paying by card.,1,4.2.0,United Kingdom,0,Payment Failure,Negative,Critical
FB-0343,2026-07-29,Sales Note,CUST-1078,Mid-Market,Authentication,The app keeps signing me out.,1,4.2.0,United States,50236,Login Problem,Negative,High
FB-0523,2026-07-29,Feature Request,CUST-1325,Free,Reporting,Please add an option to export invoices to Excel.,3,4.2.0,United Kingdom,0,Invoice Export,Neutral,Medium
FB-0527,2026-07-29,Survey,CUST-1122,SMB,Payments,My payment failed after I entered the OTP.,1,4.2.0,India,2590,Payment Failure,Negative,Critical
FB-0723,2026-07-29,Sales Note,CUST-1020,SMB,Authentication,The OTP for login never arrives.,1,4.2.0,UAE,5991,Login Problem,Negative,High
FB-0162,2026-07-30,Sales Note,CUST-1081,SMB,Authentication,The app keeps signing me out.,2,4.2.0,United States,10564,Login Problem,Negative,High
FB-0265,2026-07-30,Survey,CUST-1144,Enterprise,Payments,The app crashed while I was paying by card.,2,4.2.0,UAE,219725,Payment Failure,Negative,Critical
FB-0272,2026-07-30,Survey,CUST-1030,SMB,Payments,I was charged twice for the same transaction.,3,4.2.0,Singapore,9471,Payment Failure,Negative,Critical
FB-0380,2026-07-30,Sales Note,CUST-1186,Mid-Market,Integrations,Please add an integration with our accounting software.,5,4.2.0,Singapore,70475,Integration Request,Positive,Medium
FB-0382,2026-07-30,Survey,CUST-1114,Mid-Market,General,The new dashboard is clean and helpful.,5,4.2.0,United States,55221,Positive Experience,Positive,Low
FB-0410,2026-07-30,Sales Note,CUST-1291,Free,Refunds,My refund has not arrived after ten days.,1,4.2.0,United Kingdom,0,Refund Delay,Negative,High
FB-0465,2026-07-30,Sales Note,CUST-1326,Enterprise,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,India,207093,Invoice Export,Neutral,Medium
FB-0553,2026-07-30,Feature Request,CUST-1185,Mid-Market,Payments,I was charged twice for the same transaction.,3,4.2.0,Singapore,32777,Payment Failure,Negative,Critical
FB-0636,2026-07-30,Sales Note,CUST-1081,Mid-Market,Authentication,Biometric login stopped working after the update.,3,4.2.0,Singapore,48533,Login Problem,Negative,High
FB-0725,2026-07-30,Feature Request,CUST-1064,Enterprise,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,United States,184111,Invoice Export,Neutral,Medium
FB-0003,2026-07-31,Feature Request,CUST-1301,SMB,Reporting,Can you support PDF and CSV invoice exports?,3,4.2.0,United Kingdom,5611,Invoice Export,Neutral,Medium
FB-0135,2026-07-31,Support Ticket,CUST-1164,Free,Integrations,A Shopify integration would simplify our workflow.,4,4.2.0,United Kingdom,0,Integration Request,Positive,Medium
FB-0185,2026-07-31,App Store Review,CUST-1022,SMB,Performance,The mobile application has become very slow.,1,4.2.0,United States,6807,Slow Application,Negative,Medium
FB-0219,2026-07-31,App Store Review,CUST-1310,SMB,Payments,I was charged twice for the same transaction.,1,4.2.0,United States,9487,Payment Failure,Negative,Critical
FB-0349,2026-07-31,Feature Request,CUST-1261,Mid-Market,General,Customer support resolved my problem quickly.,4,4.2.0,Singapore,47516,Positive Experience,Positive,Low
FB-0379,2026-07-31,Survey,CUST-1030,Mid-Market,Payments,My payment failed after I entered the OTP.,1,4.2.0,UAE,71900,Payment Failure,Negative,Critical
FB-0436,2026-07-31,Survey,CUST-1273,Free,Reporting,Please add an option to export invoices to Excel.,4,4.2.0,India,0,Invoice Export,Neutral,Medium
FB-0495,2026-07-31,App Store Review,CUST-1347,SMB,Performance,Transaction history freezes when I scroll.,2,4.2.0,Singapore,7889,Slow Application,Negative,Medium
FB-0563,2026-07-31,App Store Review,CUST-1134,SMB,Performance,The dashboard takes too long to load.,2,4.2.0,United Kingdom,8199,Slow Application,Negative,Medium
FB-0635,2026-07-31,Feature Request,CUST-1324,Free,Performance,Transaction history freezes when I scroll.,1,4.2.0,UAE,0,Slow Application,Negative,Medium
FB-0106,2026-08-01,Support Ticket,CUST-1240,Enterprise,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,UAE,115465,Payment Failure,Negative,Critical
FB-0248,2026-08-01,App Store Review,CUST-1296,SMB,Payments,My payment failed after I entered the OTP.,1,4.2.0,Singapore,2049,Payment Failure,Negative,Critical
FB-0274,2026-08-01,Sales Note,CUST-1345,Enterprise,Payments,The app crashed while I was paying by card.,1,4.2.0,India,79494,Payment Failure,Negative,Critical
FB-0290,2026-08-01,Sales Note,CUST-1266,Enterprise,Integrations,A Shopify integration would simplify our workflow.,5,4.2.0,United Kingdom,138634,Integration Request,Positive,Medium
FB-0424,2026-08-01,Survey,CUST-1335,Mid-Market,Dashboard,The dashboard navigation is confusing.,3,4.2.0,United States,26998,Dashboard Usability,Neutral,Low
FB-0597,2026-08-01,Sales Note,CUST-1048,SMB,Payments,I was charged twice for the same transaction.,2,4.2.0,India,9999,Payment Failure,Negative,Critical
FB-0025,2026-08-02,App Store Review,CUST-1097,Enterprise,Payments,I was charged twice for the same transaction.,2,4.2.0,United Kingdom,140184,Payment Failure,Negative,Critical
FB-0191,2026-08-02,Survey,CUST-1327,SMB,Integrations,Please add an integration with our accounting software.,4,4.2.0,Singapore,9126,Integration Request,Positive,Medium
FB-0270,2026-08-02,Sales Note,CUST-1250,SMB,Dashboard,Important payment information is difficult to find.,4,4.2.0,India,13801,Dashboard Usability,Neutral,Low
FB-0345,2026-08-02,Support Ticket,CUST-1222,SMB,General,FlowPay makes payment tracking much easier.,5,4.2.0,UAE,6005,Positive Experience,Positive,Low
FB-0348,2026-08-02,Survey,CUST-1219,Mid-Market,Integrations,We would like API support for transaction reconciliation.,4,4.2.0,United States,16924,Integration Request,Positive,Medium
FB-0383,2026-08-02,Support Ticket,CUST-1293,Free,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,India,0,Invoice Export,Neutral,Medium
FB-0598,2026-08-02,Support Ticket,CUST-1171,SMB,Dashboard,Please allow us to customize dashboard widgets.,3,4.2.0,Singapore,14781,Dashboard Usability,Neutral,Low
FB-0622,2026-08-02,Feature Request,CUST-1155,SMB,Payments,The app crashed while I was paying by card.,2,4.2.0,United Kingdom,8783,Payment Failure,Negative,Critical
FB-0739,2026-08-02,Survey,CUST-1222,Enterprise,Authentication,The OTP for login never arrives.,3,4.2.0,United Kingdom,139968,Login Problem,Negative,High
FB-0080,2026-08-03,Sales Note,CUST-1305,Mid-Market,Refunds,I cannot see when my refund will be processed.,1,4.2.0,United Kingdom,64821,Refund Delay,Negative,High
FB-0319,2026-08-03,Support Ticket,CUST-1230,Mid-Market,Dashboard,Please allow us to customize dashboard widgets.,3,4.2.0,India,34511,Dashboard Usability,Neutral,Low
FB-0472,2026-08-03,Survey,CUST-1229,Mid-Market,Reporting,We need bulk invoice downloads for accounting.,4,4.2.0,India,27682,Invoice Export,Neutral,Medium
FB-0536,2026-08-03,Survey,CUST-1105,Mid-Market,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,United Kingdom,72197,Payment Failure,Negative,Critical
FB-0674,2026-08-03,Support Ticket,CUST-1303,Mid-Market,Integrations,Please connect FlowPay with more CRM platforms.,5,4.2.0,UAE,46892,Integration Request,Positive,Medium
FB-0731,2026-08-03,Support Ticket,CUST-1248,SMB,Payments,I was charged twice for the same transaction.,1,4.2.0,India,4589,Payment Failure,Negative,Critical
FB-0140,2026-08-04,Support Ticket,CUST-1300,Mid-Market,Performance,Transaction history freezes when I scroll.,1,4.2.0,Singapore,51463,Slow Application,Negative,Medium
FB-0183,2026-08-04,App Store Review,CUST-1336,Mid-Market,Payments,My payment failed after I entered the OTP.,3,4.2.0,United States,37597,Payment Failure,Negative,Critical
FB-0188,2026-08-04,App Store Review,CUST-1254,Enterprise,Authentication,Biometric login stopped working after the update.,2,4.2.0,UAE,163877,Login Problem,Negative,High
FB-0385,2026-08-04,App Store Review,CUST-1325,SMB,Payments,My payment failed after I entered the OTP.,2,4.2.0,Singapore,7234,Payment Failure,Negative,Critical
FB-0586,2026-08-04,Support Ticket,CUST-1315,SMB,Integrations,We would like API support for transaction reconciliation.,4,4.2.0,India,8046,Integration Request,Positive,Medium
FB-0697,2026-08-04,Feature Request,CUST-1349,Enterprise,General,The application is easy to use and reliable.,5,4.2.0,United States,136253,Positive Experience,Positive,Low
FB-0058,2026-08-05,Sales Note,CUST-1248,Mid-Market,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,Singapore,65189,Payment Failure,Negative,Critical
FB-0120,2026-08-05,Feature Request,CUST-1285,Enterprise,General,Customer support resolved my problem quickly.,4,4.2.0,Singapore,264850,Positive Experience,Positive,Low
FB-0610,2026-08-05,App Store Review,CUST-1342,SMB,Payments,My payment failed after I entered the OTP.,2,4.2.0,UAE,13959,Payment Failure,Negative,Critical
FB-0696,2026-08-05,Feature Request,CUST-1204,Free,Dashboard,The analytics screen needs clearer filters.,3,4.2.0,Singapore,0,Dashboard Usability,Neutral,Low
FB-0742,2026-08-05,App Store Review,CUST-1183,Mid-Market,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,India,29288,Payment Failure,Negative,Critical
FB-0109,2026-08-06,App Store Review,CUST-1153,Enterprise,Reporting,Please add an option to export invoices to Excel.,3,4.2.0,United States,191308,Invoice Export,Neutral,Medium
FB-0157,2026-08-06,Sales Note,CUST-1329,Mid-Market,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,United States,72806,Invoice Export,Neutral,Medium
FB-0466,2026-08-06,Feature Request,CUST-1345,SMB,Authentication,The app keeps signing me out.,2,4.2.0,India,11349,Login Problem,Negative,High
FB-0538,2026-08-06,Feature Request,CUST-1190,Enterprise,Dashboard,Please allow us to customize dashboard widgets.,3,4.2.0,UAE,297301,Dashboard Usability,Neutral,Low
FB-0662,2026-08-06,App Store Review,CUST-1098,Enterprise,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,UAE,159117,Payment Failure,Negative,Critical
FB-0722,2026-08-06,Support Ticket,CUST-1140,SMB,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,United Kingdom,3035,Payment Failure,Negative,Critical
FB-0007,2026-08-07,App Store Review,CUST-1051,Free,Payments,The app crashed while I was paying by card.,2,4.2.0,Singapore,0,Payment Failure,Negative,Critical
FB-0045,2026-08-07,Sales Note,CUST-1169,Mid-Market,Payments,My payment failed after I entered the OTP.,1,4.2.0,United States,41194,Payment Failure,Negative,Critical
FB-0250,2026-08-07,Feature Request,CUST-1191,Mid-Market,Payments,The app crashed while I was paying by card.,2,4.2.0,Singapore,62795,Payment Failure,Negative,Critical
FB-0644,2026-08-07,Support Ticket,CUST-1218,SMB,Payments,I was charged twice for the same transaction.,1,4.2.0,United States,8208,Payment Failure,Negative,Critical
FB-0695,2026-08-07,App Store Review,CUST-1107,Mid-Market,Authentication,The app keeps signing me out.,1,4.2.0,United States,62580,Login Problem,Negative,High
FB-0744,2026-08-07,Survey,CUST-1320,Mid-Market,Payments,The app crashed while I was paying by card.,1,4.2.0,India,27121,Payment Failure,Negative,Critical
FB-0196,2026-08-08,Survey,CUST-1251,SMB,Payments,The amount was deducted but the order was not confirmed.,1,4.2.0,United Kingdom,12024,Payment Failure,Negative,Critical
FB-0317,2026-08-08,Feature Request,CUST-1281,Mid-Market,Refunds,My refund has not arrived after ten days.,3,4.2.0,India,65196,Refund Delay,Negative,High
FB-0404,2026-08-08,Survey,CUST-1210,SMB,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,Singapore,10775,Payment Failure,Negative,Critical
FB-0408,2026-08-08,Sales Note,CUST-1330,SMB,Dashboard,The dashboard navigation is confusing.,3,4.2.0,Singapore,8828,Dashboard Usability,Neutral,Low
FB-0603,2026-08-08,Sales Note,CUST-1101,Mid-Market,Performance,The latest version feels slower than the previous one.,2,4.2.0,UAE,46518,Slow Application,Negative,Medium
FB-0623,2026-08-08,Support Ticket,CUST-1313,Free,Payments,I was charged twice for the same transaction.,2,4.2.0,UAE,0,Payment Failure,Negative,Critical
FB-0628,2026-08-08,Survey,CUST-1201,Mid-Market,Payments,I was charged twice for the same transaction.,3,4.2.0,UAE,39929,Payment Failure,Negative,Critical
FB-0706,2026-08-08,Feature Request,CUST-1170,Mid-Market,Payments,My payment failed after I entered the OTP.,2,4.2.0,United States,40088,Payment Failure,Negative,Critical
FB-0733,2026-08-08,Feature Request,CUST-1102,SMB,Payments,The app crashed while I was paying by card.,1,4.2.0,India,5884,Payment Failure,Negative,Critical
FB-0388,2026-08-09,App Store Review,CUST-1083,Mid-Market,Integrations,Please connect FlowPay with more CRM platforms.,4,4.2.0,India,60034,Integration Request,Positive,Medium
FB-0440,2026-08-09,Survey,CUST-1267,SMB,Payments,The amount was deducted but the order was not confirmed.,2,4.2.0,Singapore,5272,Payment Failure,Negative,Critical
FB-0470,2026-08-09,Support Ticket,CUST-1195,Mid-Market,Dashboard,The analytics screen needs clearer filters.,3,4.2.0,United States,60413,Dashboard Usability,Neutral,Low
FB-0522,2026-08-09,Sales Note,CUST-1205,SMB,Performance,Transaction history freezes when I scroll.,3,4.2.0,UAE,5513,Slow Application,Negative,Medium
FB-0110,2026-08-10,App Store Review,CUST-1125,SMB,Payments,I was charged twice for the same transaction.,2,4.2.0,UAE,9056,Payment Failure,Negative,Critical
FB-0199,2026-08-10,Survey,CUST-1283,Mid-Market,Payments,I was charged twice for the same transaction.,2,4.2.0,Singapore,16723,Payment Failure,Negative,Critical
FB-0576,2026-08-10,Sales Note,CUST-1330,SMB,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,United Kingdom,7189,Payment Failure,Negative,Critical
FB-0678,2026-08-10,Survey,CUST-1045,SMB,Integrations,Please add an integration with our accounting software.,5,4.2.0,United Kingdom,9122,Integration Request,Positive,Medium
FB-0042,2026-08-11,App Store Review,CUST-1170,Enterprise,Dashboard,The analytics screen needs clearer filters.,4,4.2.0,United Kingdom,81498,Dashboard Usability,Neutral,Low
FB-0200,2026-08-11,Support Ticket,CUST-1033,Free,General,Customer support resolved my problem quickly.,5,4.2.0,Singapore,0,Positive Experience,Positive,Low
FB-0297,2026-08-11,Feature Request,CUST-1344,Mid-Market,Payments,The app crashed while I was paying by card.,1,4.2.0,United States,68672,Payment Failure,Negative,Critical
FB-0447,2026-08-11,Support Ticket,CUST-1067,Enterprise,Authentication,I cannot log in even though my password is correct.,1,4.2.0,India,118721,Login Problem,Negative,High
FB-0480,2026-08-11,App Store Review,CUST-1164,SMB,Refunds,My refund has not arrived after ten days.,1,4.2.0,United Kingdom,6856,Refund Delay,Negative,High
FB-0254,2026-08-12,Support Ticket,CUST-1123,Mid-Market,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,India,72918,Invoice Export,Neutral,Medium
FB-0057,2026-08-13,Feature Request,CUST-1081,SMB,Performance,The latest version feels slower than the previous one.,2,4.2.0,United States,10976,Slow Application,Negative,Medium
FB-0407,2026-08-13,Support Ticket,CUST-1116,SMB,Dashboard,Important payment information is difficult to find.,3,4.2.0,Singapore,10054,Dashboard Usability,Neutral,Low
FB-0422,2026-08-13,Sales Note,CUST-1326,Mid-Market,Payments,The app crashed while I was paying by card.,2,4.2.0,UAE,29573,Payment Failure,Negative,Critical
FB-0446,2026-08-13,Feature Request,CUST-1233,Free,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,Singapore,0,Payment Failure,Negative,Critical
FB-0498,2026-08-13,App Store Review,CUST-1018,SMB,Reporting,Can you support PDF and CSV invoice exports?,4,4.2.0,UAE,11667,Invoice Export,Neutral,Medium
FB-0720,2026-08-13,Sales Note,CUST-1315,Free,Dashboard,Important payment information is difficult to find.,3,4.2.0,United Kingdom,0,Dashboard Usability,Neutral,Low
FB-0217,2026-08-14,App Store Review,CUST-1049,Mid-Market,General,The application is easy to use and reliable.,5,4.2.0,United States,22787,Positive Experience,Positive,Low
FB-0433,2026-08-14,Sales Note,CUST-1305,Enterprise,Payments,I was charged twice for the same transaction.,2,4.2.0,Singapore,194519,Payment Failure,Negative,Critical
FB-0038,2026-08-15,App Store Review,CUST-1326,Free,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,Singapore,0,Payment Failure,Negative,Critical
FB-0074,2026-08-15,App Store Review,CUST-1237,SMB,Integrations,Please connect FlowPay with more CRM platforms.,5,4.2.0,India,9385,Integration Request,Positive,Medium
FB-0115,2026-08-15,Support Ticket,CUST-1310,SMB,Reporting,Invoice export would save our finance team several hours.,3,4.2.0,United Kingdom,11272,Invoice Export,Neutral,Medium
FB-0126,2026-08-15,Support Ticket,CUST-1189,SMB,Refunds,The refund status has been pending for a week.,2,4.2.0,Singapore,6583,Refund Delay,Negative,High
FB-0282,2026-08-15,Survey,CUST-1196,Mid-Market,Dashboard,Important payment information is difficult to find.,4,4.2.0,India,50427,Dashboard Usability,Neutral,Low
FB-0324,2026-08-15,Feature Request,CUST-1072,Enterprise,Payments,I was charged twice for the same transaction.,2,4.2.0,Singapore,177945,Payment Failure,Negative,Critical
FB-0587,2026-08-15,Support Ticket,CUST-1051,Enterprise,Payments,The amount was deducted but the order was not confirmed.,3,4.2.0,Singapore,211180,Payment Failure,Negative,Critical
FB-0017,2026-08-16,Survey,CUST-1082,Mid-Market,Reporting,Please add an option to export invoices to Excel.,4,4.2.0,United States,25017,Invoice Export,Neutral,Medium
FB-0537,2026-08-16,Support Ticket,CUST-1040,SMB,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,India,3747,Invoice Export,Neutral,Medium
FB-0682,2026-08-16,Survey,CUST-1343,Enterprise,Integrations,A Shopify integration would simplify our workflow.,4,4.2.0,India,115441,Integration Request,Positive,Medium
FB-0054,2026-08-17,Sales Note,CUST-1099,SMB,Performance,The latest version feels slower than the previous one.,2,4.2.0,Singapore,12318,Slow Application,Negative,Medium
FB-0306,2026-08-17,App Store Review,CUST-1124,Free,Payments,I was charged twice for the same transaction.,1,4.2.0,UAE,0,Payment Failure,Negative,Critical
FB-0552,2026-08-17,Survey,CUST-1116,Free,Integrations,We would like API support for transaction reconciliation.,5,4.2.0,United States,0,Integration Request,Positive,Medium
FB-0625,2026-08-17,App Store Review,CUST-1198,Mid-Market,Reporting,Invoice export would save our finance team several hours.,3,4.2.0,United Kingdom,39508,Invoice Export,Neutral,Medium
FB-0647,2026-08-17,Survey,CUST-1066,SMB,Payments,I was charged twice for the same transaction.,3,4.2.0,Singapore,12211,Payment Failure,Negative,Critical
FB-0686,2026-08-17,Feature Request,CUST-1279,Mid-Market,Performance,Transaction history freezes when I scroll.,1,4.2.0,India,32646,Slow Application,Negative,Medium
FB-0711,2026-08-17,Sales Note,CUST-1115,Mid-Market,Performance,The dashboard takes too long to load.,2,4.2.0,Singapore,19595,Slow Application,Negative,Medium
FB-0197,2026-08-18,Feature Request,CUST-1044,SMB,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,India,13687,Payment Failure,Negative,Critical
FB-0350,2026-08-18,Support Ticket,CUST-1293,SMB,Refunds,My refund has not arrived after ten days.,1,4.2.0,UAE,6179,Refund Delay,Negative,High
FB-0565,2026-08-18,Support Ticket,CUST-1326,Free,Payments,The app crashed while I was paying by card.,3,4.2.0,Singapore,0,Payment Failure,Negative,Critical
FB-0594,2026-08-18,Survey,CUST-1283,Mid-Market,Payments,I was charged twice for the same transaction.,3,4.2.0,UAE,60202,Payment Failure,Negative,Critical
FB-0679,2026-08-18,Support Ticket,CUST-1000,SMB,Payments,I was charged twice for the same transaction.,2,4.2.0,India,10992,Payment Failure,Negative,Critical
FB-0704,2026-08-18,Sales Note,CUST-1094,SMB,Reporting,Please add an option to export invoices to Excel.,4,4.2.0,United Kingdom,14515,Invoice Export,Neutral,Medium
FB-0738,2026-08-18,Sales Note,CUST-1242,Enterprise,Refunds,Support confirmed a refund but I have not received it.,2,4.2.0,India,131740,Refund Delay,Negative,High
FB-0086,2026-08-19,Sales Note,CUST-1030,SMB,Reporting,Please add an option to export invoices to Excel.,3,4.2.0,United Kingdom,11316,Invoice Export,Neutral,Medium
FB-0419,2026-08-19,Survey,CUST-1096,Mid-Market,Payments,The amount was deducted but the order was not confirmed.,3,4.2.0,United Kingdom,73483,Payment Failure,Negative,Critical
FB-0614,2026-08-19,App Store Review,CUST-1256,Free,Reporting,Invoice export would save our finance team several hours.,4,4.2.0,India,0,Invoice Export,Neutral,Medium
FB-0680,2026-08-19,Feature Request,CUST-1302,Free,Payments,The app crashed while I was paying by card.,2,4.2.0,Singapore,0,Payment Failure,Negative,Critical
FB-0684,2026-08-19,Feature Request,CUST-1319,Mid-Market,Refunds,The refund status has been pending for a week.,2,4.2.0,UAE,54612,Refund Delay,Negative,High
FB-0108,2026-08-20,Survey,CUST-1116,Mid-Market,Refunds,My refund has not arrived after ten days.,2,4.2.0,India,30386,Refund Delay,Negative,High
FB-0330,2026-08-20,Survey,CUST-1128,SMB,Integrations,Please add an integration with our accounting software.,5,4.2.0,United Kingdom,12724,Integration Request,Positive,Medium
FB-0444,2026-08-20,Survey,CUST-1218,SMB,Payments,My payment failed after I entered the OTP.,1,4.2.0,India,13088,Payment Failure,Negative,Critical
FB-0539,2026-08-20,Sales Note,CUST-1143,SMB,Payments,The app crashed while I was paying by card.,1,4.2.0,UAE,14521,Payment Failure,Negative,Critical
FB-0549,2026-08-20,Sales Note,CUST-1332,Mid-Market,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,United States,52805,Invoice Export,Neutral,Medium
FB-0551,2026-08-20,Feature Request,CUST-1323,Mid-Market,Payments,I was charged twice for the same transaction.,3,4.2.0,Singapore,37112,Payment Failure,Negative,Critical
FB-0661,2026-08-20,Support Ticket,CUST-1266,SMB,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,UAE,2755,Payment Failure,Negative,Critical
FB-0411,2026-08-21,Support Ticket,CUST-1233,Enterprise,Dashboard,The dashboard navigation is confusing.,3,4.2.0,United Kingdom,140403,Dashboard Usability,Neutral,Low
FB-0503,2026-08-21,Support Ticket,CUST-1266,Enterprise,Payments,Checkout keeps loading and the payment never completes.,2,4.2.0,UAE,159954,Payment Failure,Negative,Critical
FB-0506,2026-08-21,Sales Note,CUST-1329,SMB,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,United Kingdom,3263,Payment Failure,Negative,Critical
FB-0630,2026-08-21,Support Ticket,CUST-1285,SMB,General,The application is easy to use and reliable.,4,4.2.0,United Kingdom,8481,Positive Experience,Positive,Low
FB-0657,2026-08-21,App Store Review,CUST-1268,SMB,Payments,Checkout keeps loading and the payment never completes.,1,4.2.0,India,6958,Payment Failure,Negative,Critical
FB-0746,2026-08-21,Survey,CUST-1026,Enterprise,Payments,My payment failed after I entered the OTP.,2,4.2.0,United States,209936,Payment Failure,Negative,Critical
FB-0406,2026-08-22,Feature Request,CUST-1137,Mid-Market,Integrations,We would like API support for transaction reconciliation.,4,4.2.0,United States,18231,Integration Request,Positive,Medium
FB-0434,2026-08-22,Feature Request,CUST-1183,Free,Reporting,We need bulk invoice downloads for accounting.,3,4.2.0,Singapore,0,Invoice Export,Neutral,Medium
